GEOID,eff_cameras_within_200m,eff_cameras,cameras_within_200m,cameras
36005023702,6.149429103114018,0.4308302002340275,13,2
36005023703,8.65218895390983,1.5462959050508691,25,4
36005023704,5.186667986606692,0.9369421672280591,19,0
36005023800,0.4958962226385304,0,0,0
36005023900,10.896084653791826,3.2848721719126903,38,16
36005024000,0.9995431365009114,0.9323818430412902,2,2
36005024100,5.092511576853689,1.131368406491137,8,2
36005024300,7.195813998565889,1.5222614616413435,14,2
36005024400,0.285378174070031,0,0,0
36005024501,4.21649665409985,0.7520191722914998,7,3
36005024502,2.420707541659305,0.9620889756952001,4,0
36005024600,0.999543136500135,0.8037561022015666,1,1
36005024700,0.8050949593602716,0,1,0
36005024800,0.647160556110027,0,1,0
36005024900,2.5058209076910045,0.43312677900894764,7,0
36005025000,0.7724783297273019,0,1,0
36005025100,7.652573691811936,1.597830019913747,30,4
36005025200,0.05585108828971929,0,0,0
36005025300,9.225073477727424,2.175544557840194,33,7
36005025400,0.316409598607281,0,0,0
36005025500,5.783801704632076,1.3920047404005746,19,6
36005025600,0.1950722275596318,0,0,0
36005025700,1.8402664704462641,0,7,0
36005026100,5.013754595792072,1.0708900502199825,13,2
36005026300,7.707056844451858,1.5159516986405996,24,7
36005026400,2.633645721414534,0.06839150150633713,4,0
36005026500,8.173710648315685,1.8951478882822077,25,4
36005026601,1.1363547553824376,0.4579379523356113,1,0
36005026602,1.2602935053163349,0.5416051841644204,1,1
36005026701,3.8085695686704115,1.303768973475063,7,2
36005026702,3.9932746972621276,0.4864247803094116,6,0
36005026900,7.013430455990389,2.296273200765292,19,11
36005027300,7.119024369523828,1.4695639598866366,19,1
36005027401,2.9731769803704866,1.310160789021245,3,2
36005027402,0.7473220180878686,0,1,0
36005027600,2.998629409502631,1.2656925246641764,3,1
36005027700,4.591309078972338,2.069296872661447,11,4
36005027900,3.1726714400385823,0.5802214739532335,6,3
36005028100,0.9995431365007813,0.49758119440215776,1,0
36005028300,5.530801254661376,1.3246095802570446,12,3
36005028400,3.7026181675124636,1.5409575175888561,5,2
36005028500,2.683152287566781,0.44638673660549116,5,2
36005028600,1.999086273001754,1.3108963342365627,2,1
36005028700,1.3556359698271478,0.5425721143408748,1,1
36005028800,0.999543136501271,0.2680172300907923,1,0
36005028900,1.8858639455442223,0.463859138000241,4,2
36005029500,1.1976511668060201,0.5364104173737325,2,2
36005029600,1.8654983830883627,0.23815963975559395,2,1
36005029700,1.439730881455544,0.46313271912744663,2,0
36005030000,1.2173894321813952,0.40545408527950855,1,0
36005030200,0.2888103046552679,0,0,0
36005030701,1.2138310173163118,0.45501094587936675,1,0
36005030900,0.9995431365006436,0.544532190621384,1,1
36005031000,0.03450436047125436,0,0,0
36005031200,0.0788351563041347,0,0,0
36005031400,0.7019908245873784,0,1,0
36005031600,0.8644723519840553,0,1,0
36005031800,0.5743803347147077,0,1,0
36005032400,4.012647402088588,1.907054753177534,6,4
36005032600,2.1457789478678477,0.4941559725137865,5,0
36005032800,4.391067651821156,0.8577277681565888,7,1
36005033000,4.566424357177699,1.0729191226398425,15,7
36005033201,2.361711035506991,0.6080417077456918,9,0
36005033202,2.1851544640980793,0,5,0
36005033400,9.102542866503782,2.359896622582527,15,2
36005033500,0.9995431365014814,0.4230266621518697,2,0
36005033600,3.082535113270875,1.0289561764794173,7,3
36005033700,0.3352943977214314,0,0,0
36005033800,3.842736438159634,1.8474504145906174,8,2
36005034000,3.434615044232541,0.30556215038113754,6,0
36005034200,1.3798763609437548,0.9168826301432784,1,1
36005034300,0.9995431365007009,0.29039002636173256,1,0
36005034400,0.7323808996244936,0,1,0
36005034800,0.9033098347058739,0,1,0
36005035000,1.99908627300154,1.3220632802971606,2,1
36005035100,2.0946128081096163,0.6935501896962326,5,3
36005035600,2.117291171017112,0.4917580855010796,4,0
36005035800,2.637611342318184,0.8378618925346236,3,0
36005035900,2.775753755219845,0.6047628334373847,5,1
36005036000,3.085874858211736,0.7966092374004198,5,3
36005036100,4.563119001549798,1.577257036967022,8,4
36005036300,3.9332676643119373,1.9246592040046595,4,4
36005036400,0.9995431365008656,0.1493198376041629,1,1
36005036501,2.259158088081348,0.9551588383929717,2,0
36005036502,2.1522289906106633,0.5670727768295872,2,0
36005036700,2.388663011362654,0.7201737286546288,2,1
36005036901,1.193401399997473,0,1,0
36005036902,1.403590301444093,0.5057176238272866,1,1
36005037100,2.121957689536643,0.016370117738488957,2,0
36005037200,0.3900082995657729,0,0,0
36005037300,1.5870087539064697,0,1,0
36005037400,0.5337504108346336,0,1,0
36005037504,3.2460819237005274,2.03270635693118,3,2
36005037600,0.15098990653042746,0,0,0
36005037900,3.2962175184506086,1.429743936708746,5,3
36005038100,5.602242493684267,1.2386370060754732,13,5
36005038200,0.1862046037508416,0,0,0
36005038301,5.085704817176526,1.3717684699487716,14,3
36005038302,5.47199888304102,1.0615565444910562,5,1
36005038500,3.816928892426221,1.5948270907284212,3,2
36005038600,1.4461684913000417,0.432194387520707,2,0
36005038700,5.321221521672811,0.7392181494194182,8,1
36005038800,0.6145499192623629,0,1,0
36005038900,5.148121808147752,1.510529978438314,10,6
36005039100,5.096155503684388,1.6248616317437579,11,2
36005039300,3.6810110439336556,1.351919187372306,8,2
36005039500,5.0443744852890005,0.39485671512046433,7,0
36005039700,3.774830259932821,1.3144029952545138,3,1
36005039800,0.999543136500307,0.5673487489798067,1,1
36005039901,7.488030300185088,2.3359152981260602,18,5
36005039902,6.756822831720883,1.7046748441240132,11,2
36005040100,8.700714265857176,2.4723906620975935,21,11
36005040302,6.393314238211498,0.9274384878386629,24,0
36005040303,4.569182567291267,1.5359669324045127,14,5
36005040304,5.346531391334553,0.7736003979987608,18,2
36005040400,0.22136545856913253,0,0,0
36005040501,5.257304301736113,0.6951740761616838,16,0
36005040502,3.496651546920965,0.7962599653197636,4,1
36005040701,3.7598301266261083,0.40078242218979676,12,4
36005040702,3.706440615352225,0.8075939774499656,12,2
36005040900,8.198747497898948,2.6632561466475706,17,5
36005041100,1.633051539901328,0.31172956607289604,1,0
36005041300,1.158998629765433,0.588568701256697,1,1
36005041400,1.3256961417586848,0.09765096041019697,2,0
36005041500,0.5006919915766029,0,0,0
36005041800,0.33407444025507277,0,0,0
36005041900,3.4186444744875684,0.8852145917660971,8,4
36005042100,2.828284942071176,1.175910525114146,6,2
36005042300,2.663079255119674,0.31991453839190526,6,0
36005042500,1.9990862730012375,1.505205078224193,4,2
36005042600,1.1279537935354906,0.5036891733959646,1,1
36005042800,0.9995431365007775,0.9995431365007775,1,1
36005042901,1.0505720499555677,0,2,0
36005042902,0.22494139019532294,0,0,0
36005043000,0.7888320486230076,0,1,0
36005043100,1.919517082340272,0.9411264815765815,4,2
36005043400,1.9990862730009358,1.0197852776997247,3,3
36005043500,4.8139340732695395,1.2030815593366413,9,2
36005043600,1.6996263449260265,0.4669763657863232,2,0
36005044200,0.9995431365006705,0.41467366910542514,2,0
36005044400,0.8322168837914442,0,1,0
36005044800,0.32748421053127663,0,0,0
36005044901,0.10663222616432196,0,0,0
36005044902,0.999543136500483,0.546582740797522,1,1
36005045101,1.9990862730015304,0.49296834591056243,2,0
36005045102,1.9990862730015304,0.9595351862936083,2,1
36005045600,4.05724358571886,1.2986516313984113,8,5
36005045800,0.01619149253998585,0,0,0
36005046000,0.5973268698723738,0,1,0
36005046201,2.99189083734567,1.9990862730016854,5,4
36005046202,3.884940258217167,1.734584070260291,5,2
36005048400,3.994923913075311,1.900948109030307,5,3
36005050400,0.9995431365005978,0.9152509786611531,1,1
36005051600,3.393291135777581,2.862998204787418,5,5
36047000100,5.055189049572894,1.2654071294352736,18,5
36047000200,1.7757698571365526,0.5003907269132075,2,1
36047000301,0.015648777487813355,0,0,0
36047000501,0.39450621856166024,0,0,0
36047000502,2.656245807658457,0.21712052190515707,13,0
36047000700,0.9100678456544941,0,2,0
36047000900,4.851532947660637,1.3043180657030107,10,2
36047001100,4.898294664386472,1.2180173873547286,18,3
36047001300,8.852290405455836,3.791390730891445,32,19
36047001500,6.615802849442883,1.6344762688678725,22,3
36047001800,5.9875984762154015,3.0655435232000428,9,6
36047002000,0.6963786075233851,0,0,0
36047002100,9.601990270098472,4.853461209586244,30,12
36047002200,1.20450014220608,0,2,0
36047002300,5.5507774764489,2.5499281335127413,17,14
36047002901,2.1557687718300476,0.4798795190638368,11,0
36047003000,0.30409667765911375,0,0,0
36047003100,5.120448818512902,1.9802824386323854,10,4
36047003300,6.942877784998125,2.170823561710748,14,3
36047003400,0.9995431365001924,0.9995431365001924,1,1
36047003500,8.935483134495163,2.59674007831831,23,4
36047003600,0.327112476070583,0,0,0
36047003700,7.719531201196803,1.079260996174022,17,3
36047003800,0.6516955762875293,0,1,0
36047003900,5.936740629855977,1.513687577220221,17,5
36047004100,3.448502202594304,0.4537463167944702,6,1
36047004300,2.7586947003624798,1.6815059608184661,3,3
36047004500,1.293395694982301,0,3,0
36047004600,0.6005070509051716,0,0,0
36047004700,3.8001878746247653,2.479894159486014,7,7
36047004900,2.2478705670139774,0.3718401953876037,6,0
36047005000,0.3345992923673221,0,0,0
36047005100,6.251230053956622,2.273633828310648,17,9
36047005201,0.19010671231773504,0,0,0
36047005202,0.26166068399988374,0,0,0
36047005300,6.966548173493639,2.6114921031697707,10,4
36047005400,0.9537495467442132,0.031897554625475756,1,0
36047005601,0.19830440045645797,0,0,0
36047005602,0.99954313650051,0.5080059827623071,1,1
36047005800,2.6179256056310574,1.4340860550699386,3,1
36047005900,7.134658964849115,2.4192461561637884,17,5
36047006000,3.220139217495568,0.5020804393686985,3,1
36047006200,1.4818500140546729,0.9639931651732853,1,1
36047006300,3.4290441729054555,0.5756864984978712,12,1
36047006400,1.2521306268729013,0.0710612193589946,1,0
36047006500,3.842986681867848,0.6063939567379129,4,0
36047006600,1.701052632745513,0.4333349232624629,1,1
36047006700,1.5454962973810304,0.2450994650699697,1,0
36047006800,2.895001063692412,1.6608097816919762,5,3
36047006900,1.9802611066734432,0.5060640136625254,1,1
36047007000,2.1420672212578147,0.03068641088998223,5,0
36047007100,1.9695902076196008,1.4328441356434116,2,1
36047007200,1.2336472120890978,0.0647641626354162,1,0
36047007400,3.3494393319026123,1.0704076034419825,4,1
36047007500,3.296714524663192,0.4607478713366184,4,1
36047007600,3.397670300033771,1.5262444342123824,7,2
36047007700,4.023726485969926,0.6258882502481115,7,1
36047007800,2.4357142448469533,0.4838111936053259,5,0
36047008000,1.8505558864582496,0,5,0
36047008200,1.9990862730013104,1.0600083692748086,2,1
36047008400,2.3674531942122385,0.43868717681341873,3,0
36047008500,2.335992956236226,0.7652285375874393,4,0
36047008600,0.9086867131901066,0,0,0
36047008800,0.575825309525704,0,0,0
36047009000,2.065299351499764,0.9995431365009688,2,1
36047009200,1.735682021657527,0.926264935315861,2,1
36047009400,3.0290991072604974,0.3248323202023646,2,0
36047009600,2.977982206030141,0.8942202393271218,6,1
36047009800,4.467393603509003,1.8730398430110344,8,6
36047010000,4.116898756553283,0.722368033362708,7,1
36047010100,2.989269376749404,0.7547533706559001,4,0
36047010200,3.2505656164532493,0.26872173366995117,4,0
36047010400,3.6839978225458925,1.1038971616576432,7,2
36047010600,2.7749779443129166,0.937130290501814,4,1
36047010800,2.836279834768705,0.67523743650158,2,1
36047011000,2.2032937814311593,0.9089609104224492,4,2
36047011200,2.3621250889598597,0.4732642198804133,2,0
36047011400,1.9990862730016163,1.0225683822344398,2,1
36047011600,1.6702730654998816,0.023342194761210668,1,0
36047011700,3.7209147553729274,1.0373916936618375,9,1
36047011800,3.687748472046105,1.4869686765223011,5,4
36047011900,4.794966052908124,3.020529498085321,7,5
36047012000,2.5490174670084005,0.2644962203648288,3,0
36047012100,0.7496267589707601,0,4,0
36047012200,2.2759996249966963,1.0358864298376935,2,1
36047012600,5.246467955607711,0.4459344010239887,8,2
36047012700,1.2579580193919668,0,2,0
36047012801,1.2297496652085511,0.5010372622972611,2,2
36047012901,4.358606332628453,0.9393767107052844,12,5
36047012902,4.061633998100124,0.7623179562081744,12,0
36047013000,4.3380544734053865,1.8071130926230794,6,2
36047013100,0.007901055086607512,0,0,0
36047013200,1.2585858754263681,0.49349802451565505,2,0
36047013300,1.3463046618687287,0,3,0
36047013400,3.637310523997958,0.9231042459420697,4,0
36047013500,1.6849525019256006,0.46372680003383887,3,0
36047013600,1.9990862730017194,0.9308807801906158,2,1
36047013700,0.8070282801588055,0,2,0
36047013800,2.6356333846097413,0.3523257137579951,2,0
36047013900,1.3437288742029236,0.2588187335782776,4,4
36047014000,0.9992574808682114,0.05154807484835021,1,0
36047014100,2.4349101961794632,0.2975113319806256,5,0
36047014200,2.5620109635183645,0.6988456334905929,2,0
36047014300,2.300104144337742,1.0790973975993479,2,1
36047014500,1.3192796969054756,0.8873341298319358,1,1
36047014700,0.2908738476290588,0,0,0
36047014900,1.0895057620713402,0,1,0
36047015000,0.3299460135923338,0,0,0
36047015100,1.1651332902672709,0.999543136500617,1,1
36047015200,1.9713947598703052,0.09293083671189561,2,0
36047015300,0.7260480201343263,0,1,0
36047015400,1.1397977597072517,0.12479401792519759,1,0
36047015700,0.2992179671417973,0,0,0
36047015900,1.7716510583864107,0.6159087893786108,7,3
36047016000,4.624061045723206,2.0176228838876695,5,4
36047016100,2.891548171876879,0.8670794522799623,6,5
36047016200,1.9990862730014176,0.7808734245138401,2,0
36047016300,1.7112748442804455,0.009208116228598897,2,0
36047016400,2.5212241470653987,0.13047577864821927,3,0
36047016500,1.524871614741306,0.24169819877866222,7,0
36047016700,1.2754561699200886,0.35025157139105195,1,0
36047016800,0.99954313650033,0.8685490230211894,1,1
36047016900,0.9995431365002957,0.3274097469888418,1,0
36047017000,0.683308670850564,0,1,0
36047017100,1.2062282731128213,0.48595506716877634,1,1
36047017200,0.6810842373685118,0,1,0
36047017400,0.22829107502225748,0,0,0
36047017500,3.767823585237026,0.27871579229990956,6,0
36047017600,0.9995431365004313,0.3292379562717013,2,2
36047017700,12.534399889382703,3.193851531750152,28,4
36047017800,2.403667046472218,0.12089649158087251,4,0
36047017900,5.130400497411974,1.206840865036898,10,1
36047018000,0.11181561732371847,0,0,0
36047018100,2.6607319770773055,0.4941080610692028,4,0
36047018200,1.0307131587041352,0,1,0
36047018300,1.0885962975518888,0.4397985180416389,2,2
36047018400,0.999543136500617,0.999543136500617,1,1
36047018501,2.6837561971364448,0.7745457036634941,4,0
36047018600,0.7209710949776628,0,1,0
36047018700,2.3119192609319033,0.3982070562129113,3,1
36047018800,1.4783091603519032,0.31971447643052636,2,0
36047019000,2.1188711524099575,0.33792136472315987,2,0
36047019100,4.021390382542994,1.3400980231450514,6,3
36047019200,1.5939720688570713,0.657983287862594,5,5
36047019300,1.77524230348398,0.749716355813185,3,0
36047019400,1.5581624953592794,0.1423045849780388,5,0
36047019500,1.229746934468188,0.05329321110800492,2,0
36047019600,0.30207367387207384,0,0,0
36047019700,0.2952373852346926,0,0,0
36047019900,3.2024089116065504,1.4720502101842878,5,3
36047020100,2.359764805545792,1.2758725526926435,4,1
36047020200,0.014286465669595214,0,0,0
36047020300,1.137833050329855,0,0,0
36047020400,0.014294686586999986,0,0,0
36047020600,0.007966611351652704,0,0,0
36047020700,1.5587961992472903,0.26116569058438366,7,1
36047020800,1.0617964816465506,0.14309630023091238,1,0
36047021000,1.0371869550105803,0.8564468362697313,1,1
36047021100,2.5897708065059994,0.315785361612017,10,0
36047021200,2.6724284960715963,0.22568532343452352,3,0
36047021300,7.643902904034296,2.340539304909135,15,1
36047021400,1.998171915426438,1.5620446523401943,2,2
36047021500,1.5646535270936959,6.796555522662783e-4,4,0
36047021600,0.5263135459664922,0,0,0
36047021700,2.3476684361314577,0.5472695675350209,5,4
36047021800,9.862747935628622e-4,0,0,0
36047021900,2.8438997251829585,0.47766030955173144,4,0
36047022000,1.9357611979773661,0.49488160695597444,1,0
36047022100,1.3610596730435398,0,3,0
36047022200,3.136103519544653,0.9711843443420473,4,3
36047022400,2.249948744215664,0.06242257508511274,2,0
36047022600,2.8018526877955785,1.3227451834757231,3,1
36047022700,2.8781155540115613,0.9762143729537669,5,1
36047022800,4.6540326468631825,0.49045192447192115,7,0
36047022900,0.26949289477994814,0,0,0
36047023000,2.8852595151512057,0.34218627403740964,3,0
36047023100,1.1038735212933861,0.06557478065997101,1,0
36047023200,4.252561395032675,1.2102853339408888,5,1
36047023300,0.29208146057377377,0,0,0
36047023400,4.9864569675481345,2.1166666974520356,6,2
36047023500,1.381635879722449,0.467842703869214,1,0
36047023600,3.7177307736857803,0.6483207233679636,4,1
36047023800,1.16122038642677,0.05280351115835339,1,0
36047024000,0.17580385440463453,0,0,0
36047024100,1.7170364118027388,0.5317004326313991,1,1
36047024200,2.702515845970483,0.10107526997133894,8,0
36047024300,0.11592747109491446,0,0,0
36047024400,3.5693792595580796,0.423281218309504,6,1
36047024500,3.602078922185018,0.9715358363308784,6,2
36047024600,1.9337304843804055,0.49756656220609397,2,0
36047024700,4.869185929602417,1.2511071963261344,8,3
36047024800,2.26935349622887,1.1491286063474448,3,3
36047024900,1.8078674044289875,0.5051763450066233,2,0
36047025000,1.5684622382616993,0.3920046733080349,5,0
36047025100,1.4233401715386942,0.25379406918944447,2,0
36047025200,2.0904790950642065,0.35073901477252023,3,0
36047025300,2.736486300788508,0.4883255603508102,4,1
36047025400,0.9995431365002917,0.46595393471023794,1,0
36047025500,5.02393599519233,1.596468763356746,7,3
36047025600,1.1817837159479374,0.03326471716998265,1,0
36047025700,4.328640651270916,0.9971255194243042,7,2
36047025800,1.232884772392765,0.0595782978119165,2,0
36047025901,1.0728800387698427,0.04450323453088593,2,0
36047025902,0.41878614342216414,0,0,0
36047026000,0.7689103224546744,0,1,0
36047026100,1.645472209701993,0.48616638365767945,2,1
36047026200,1.7808098314562817,0.9400287300226373,2,1
36047026300,1.468785345118463,0.24334520814891816,2,0
36047026400,1.4710736058255731,0.1831452602788506,2,1
36047026500,0.49931313119814646,0,0,0
36047026600,1.3755326828218393,0.4037995665995975,2,2
36047026700,0.10003019857444306,0,0,0
36047026800,2.108284348201516,0.061220222928718544,5,0
36047026900,0.1992522267820337,0,0,0
36047027000,1.101898610381239,0.1254992179239628,1,0
36047027100,2.95214032724257,0.8898811210917692,5,2
36047027200,1.2888046153949029,0,1,0
36047027300,0.22706640050507665,0,0,0
36047027400,0.3391458332008509,0,0,0
36047027500,0.2545888966032758,0,0,0
36047027600,1.2859681947151165,0.5235562506205385,1,0
36047027700,0.9995431365004371,0.8967874129578179,2,2
36047027800,2.269552289471989,1.3546335308002264,2,2
36047027900,1.6535337207896834,0.1027557235431623,3,0
36047028000,1.065732417717033,0.6703051802288812,2,0
36047028100,0.9995431365005059,0.5144319584190151,1,1
36047028200,0.6630955003335663,0,2,0
36047028300,0.6553297966052138,0,1,0
36047028400,2.192334850001658,0.4646178602016873,2,0
36047028501,2.1723808684889954,0.006685672712367448,5,0
36047028502,0.4182992295880006,0,0,0
36047028700,2.269920696422225,0.04828757022616352,2,0
36047028800,0.9995431365001274,0.5349252762987269,1,1
36047028900,2.6123536025637772,0.901438463505765,3,1
36047029000,0.33640156401704224,0,0,0
36047029100,1.208936261654845,0,1,0
36047029300,0.9107565231092732,0,1,0
36047029400,0.030625173761714947,0,0,0
36047029500,0.9995431365007641,0.5386544778873587,1,1
36047029600,0.00499065175691609,0,0,0
36047029700,3.0832209062998372,0.796115549955424,6,1
36047029800,2.034969318245319,0.49918172897124186,2,0
36047029900,2.927138547330497,0.595081745422071,5,2
36047030000,2.0037093660639984,0.12475406809029398,2,0
36047030100,2.5095092413543707,1.0646035872426323,2,1
36047030200,1.8821720907018256,0.5020760912770837,2,1
36047030300,2.603079833179791,0.46432585173537866,3,0
36047030400,2.4637359205947233,1.9383104936785753,3,2
36047030500,0.7157968621236205,0,1,0
36047030600,2.116272324464172,0.39193127889492346,2,1
36047030700,1.827542422606225,0.23001651780637336,2,0
36047030800,1.4545960313778745,0.07824674009427711,2,0
36047030900,1.8436205375992472,0.2306421340260384,2,0
36047031300,1.476721440575443,0.5368005816877902,1,1
36047031400,2.2692940271411493,0,4,0
36047031500,3.904252964421176,1.1437193839282567,4,1
36047031701,1.6649999696563393,0.957297337675649,2,1
36047031702,1.8341927271309066,0.6246361210199154,4,2
36047031900,4.111448557921158,1.263731605409046,10,3
36047032100,5.318471340512705,1.247509569296541,11,2
36047032300,5.145991876034987,1.0256881550270387,4,2
36047032500,7.3100011830433544,2.6511687095071,14,8
36047032600,5.355237388231621,2.808834246242353,10,4
36047032700,5.7014871623924765,1.6916714355717366,7,4
36047032800,3.104817367807481,1.398612034258792,6,2
36047032900,3.258323303826547,1.118642712416435,7,3
36047033000,2.5884053262999345,1.1380384897572131,4,4
36047033100,0.6832989877890688,0,0,0
36047033300,1.2241125875327568,0,2,0
36047033500,3.150527679630692,0.3264295527761115,3,0
36047033600,0.1202694561083963,0,0,0
36047033700,4.941022104535391,1.7754930283380386,7,3
36047033900,4.215262195183842,1.4357204114250108,5,2
36047034000,2.2667320004655593,0.496387723438485,3,0
36047034100,1.871009808551567,0.0314573909342055,3,0
36047034200,4.0389062572877075,1.4838035523500754,7,3
36047034300,1.8506168915998384,0.03156374707220023,4,0
36047034500,2.952556644382163,0.750731857459383,4,1
36047034700,2.8986024675846487,0.7560167327726173,4,2
36047034800,5.211426862498303,1.7677165265576569,9,2
36047034900,7.790553739993464,2.9829190022450898,11,6
36047035000,3.873796541077352,0.7899018758918301,8,3
36047035100,7.2997107672659345,2.408942559770812,9,3
36047035200,7.570587125932031,2.8244717220218907,13,4
36047035300,4.637526724096716,1.351517818421406,5,4
36047035400,5.452943585520531,1.9092076073940492,11,5
36047035500,1.9781708430683254,0.06304983814398088,3,0
36047035601,1.560598682973538,0.30405426470554076,2,0
36047035602,3.1872112906458034,0.3153961432846632,5,0
36047035700,6.271483093750266,2.056241410749379,7,1
36047035900,2.979254224607627,0.6346337498469111,2,1
36047036001,1.7168844870759556,0.338485635317895,2,1
36047036002,0.9995431365009076,0.8972541733150152,1,1
36047036100,3.7768076878428483,0.7481159315370952,6,2
36047036200,1.7935831389432433,0,2,0
36047036300,2.699990479423852,0.4740115897047314,4,0
36047036400,1.5990855407930793,0.32652046977678056,3,0
36047036501,2.654513404539363,0.9268331777327019,3,2
36047036502,3.5231997229572607,0.5707471726346841,9,2
36047036600,3.8879331659513054,1.279974607398922,5,3
36047036700,3.953406859947762,1.722540255859372,11,5
36047036900,3.192405198137938,0.9034963129516513,7,2
36047037000,4.30127613151563,1.082181042643876,6,1
36047037100,1.3875168238751665,0,0,0
